date,open,high,low,close,amount_yi,pe
2023-04-14,3413.69,3432.18,3316.4,3414.82,736.28,45.73
2023-04-17,3392.73,3412.08,3348.4,3386.8,663.53,45.26
2023-04-18,3373.88,3426.7,3333.24,3404.7,687.03,45.28
2023-04-19,3407.74,3504.37,3403.88,3415.79,919.07,45.31
2023-04-20,3419.18,3527.1,3419.18,3527.1,916.08,46.14
2023-04-21,3516.52,3516.52,3314.47,3314.47,947.84,43.4
2023-04-24,3305.52,3330.11,3256.82,3280.18,725.39,42.83
2023-04-25,3264.46,3311.11,3212.66,3258.01,780.89,42.23
2023-04-26,3248.6,3257.86,3100.75,3118.84,804.16,40.58
2023-04-27,3083.24,3156.7,3051.64,3080.51,664.15,40.41
2023-04-28,3053.89,3163.12,3053.89,3154.71,650.35,41.01
2023-05-04,3133.44,3155.74,3062.22,3101.68,545.59,47.39
2023-05-05,3087.13,3116.34,3025.33,3046.46,523.95,46.41
2023-05-08,3062.48,3119.56,3034.94,3107.81,520.71,47.16
2023-05-09,3114.05,3152.23,3088.97,3093.26,575.08,46.88
2023-05-10,3084.86,3121.33,3040.5,3075.36,495.02,46.86
2023-05-11,3083.48,3100.97,3025.56,3025.56,440.63,46.39
2023-05-12,3022.01,3046.96,2997.45,2999.55,359.88,45.92
2023-05-15,3013.46,3020.12,2936.61,3016.08,391.71,46.24
2023-05-16,3014.14,3017.22,2947.03,2952.47,397.48,45.61
2023-05-17,2943.0,2996.84,2935.29,2972.77,368.29,45.82
2023-05-18,2976.86,3067.09,2970.46,3049.61,511.97,46.92
2023-05-19,3058.43,3095.39,3048.12,3067.34,472.16,47.29
2023-05-22,3066.71,3075.68,3011.74,3038.85,376.4,47.11
2023-05-23,3035.02,3044.32,2998.76,2998.76,323.63,46.67
2023-05-24,2985.59,3024.25,2952.55,2972.61,383.15,46.26
2023-05-25,2998.88,3034.54,2933.17,2994.45,446.01,46.36
2023-05-26,2994.78,3074.06,2986.91,3062.37,460.05,47.25
2023-05-29,3090.88,3110.76,3039.05,3046.73,548.09,46.74
2023-05-30,3029.39,3146.64,3012.09,3145.04,571.18,48.1
2023-05-31,3147.92,3199.63,3145.16,3197.78,592.05,48.61
2023-06-01,3176.76,3288.51,3165.47,3244.92,631.41,49.55
2023-06-02,3253.12,3266.01,3224.7,3242.63,534.63,49.58
2023-06-05,3234.87,3268.49,3231.16,3247.14,462.76,49.46
2023-06-06,3244.49,3245.0,3127.22,3143.2,483.24,47.87
2023-06-07,3146.03,3182.21,3121.6,3160.37,378.13,48.03
2023-06-08,3150.85,3150.85,3079.57,3126.07,384.71,47.66
2023-06-09,3132.52,3167.17,3083.62,3167.17,576.14,47.4
2023-06-12,3164.21,3212.14,3162.07,3187.24,661.99,52.39
2023-06-13,3179.14,3319.66,3151.51,3302.05,845.93,54.18
2023-06-14,3293.26,3350.46,3260.44,3330.4,831.29,54.7
2023-06-15,3347.31,3357.49,3294.83,3299.69,738.17,54.42
2023-06-16,3293.45,3440.81,3268.43,3438.05,894.67,56.81
2023-06-19,3449.73,3558.3,3435.72,3549.3,1018.22,58.63
2023-06-20,3529.06,3636.42,3516.25,3636.05,1051.26,59.98
2023-06-21,3584.68,3590.03,3453.23,3453.87,975.98,57.33
2023-06-26,3399.55,3430.2,3255.02,3266.09,889.44,54.58
2023-06-27,3276.62,3295.26,3227.0,3267.17,554.63,54.82
2023-06-28,3238.23,3238.23,3097.37,3159.09,657.97,52.99
2023-06-29,3154.44,3185.66,3122.25,3169.97,651.46,53.17
2023-06-30,3144.19,3212.72,3132.72,3185.15,638.54,53.39
2023-07-03,3189.36,3206.35,3107.26,3192.03,655.16,53.37
2023-07-04,3186.73,3297.24,3183.27,3269.47,666.59,54.6
2023-07-05,3265.22,3274.8,3198.44,3202.41,552.5,53.56
2023-07-06,3186.86,3284.55,3183.34,3229.3,594.32,53.9
2023-07-07,3226.09,3226.09,3116.05,3181.85,597.3,53.15
2023-07-10,3183.49,3190.32,3144.5,3165.72,429.78,52.95
2023-07-11,3164.99,3238.21,3164.99,3236.23,564.18,54.1
2023-07-12,3221.61,3232.96,3128.5,3133.51,672.46,52.67
2023-07-13,3149.49,3203.04,3128.25,3193.6,609.96,53.69
2023-07-14,3209.69,3267.36,3207.71,3230.12,665.33,54.07
2023-07-17,3210.4,3260.95,3208.42,3231.07,546.48,53.98
2023-07-18,3233.81,3246.16,3182.25,3182.63,499.81,53.36
2023-07-19,3213.16,3224.62,3164.22,3177.17,413.59,53.43
2023-07-20,3177.17,3180.18,3044.75,3047.68,508.14,50.8
2023-07-21,3039.13,3061.2,3005.03,3026.02,385.92,50.41
2023-07-24,3019.35,3097.65,3015.24,3039.85,426.69,50.51
2023-07-25,3077.43,3112.95,3045.68,3095.46,467.23,51.56
2023-07-26,3088.08,3088.08,3022.83,3031.63,371.53,50.43
2023-07-27,3036.51,3048.25,3002.91,3010.57,326.77,50.2
2023-07-28,3003.74,3043.04,2986.07,3034.59,415.21,50.63
2023-07-31,3024.56,3085.8,3019.62,3054.62,457.13,50.98
2023-08-01,3043.16,3089.06,3021.38,3070.23,445.27,51.17
2023-08-02,3056.65,3087.12,3052.46,3069.72,305.37,51.12
2023-08-03,3044.01,3089.52,3041.54,3063.45,305.8,51.04
2023-08-04,3067.51,3154.4,3067.51,3142.46,505.47,52.3
2023-08-07,3149.33,3195.47,3136.45,3148.18,454.59,52.45
2023-08-08,3147.69,3163.41,3115.73,3115.73,318.16,51.96
2023-08-09,3104.39,3129.07,3049.68,3054.03,375.76,50.92
2023-08-10,3039.26,3058.4,3024.8,3046.0,283.15,50.81
2023-08-11,3053.88,3064.44,2975.86,2975.86,308.34,49.7
2023-08-14,2948.66,3005.72,2939.77,3005.72,350.06,49.97
2023-08-15,3022.57,3025.69,2927.27,2952.28,375.96,49.15
2023-08-16,2938.56,2946.53,2853.15,2854.84,377.13,47.51
2023-08-17,2837.57,2899.74,2824.29,2884.07,353.1,48.0
2023-08-18,2887.35,2901.41,2804.62,2804.62,329.33,46.76
2023-08-21,2799.14,2853.9,2796.88,2796.88,269.17,46.67
2023-08-22,2832.96,2884.4,2792.73,2880.77,389.68,47.98
2023-08-23,2861.26,2861.26,2782.77,2782.77,327.94,46.48
2023-08-24,2811.7,2832.13,2776.96,2781.65,374.55,46.57
2023-08-25,2735.69,2736.52,2648.46,2665.7,415.58,44.82
2023-08-28,2828.94,2828.94,2687.66,2694.84,448.33,45.22
2023-08-29,2683.81,2804.37,2683.17,2791.44,467.19,46.84
2023-08-30,2809.62,2875.09,2807.85,2852.63,470.52,47.67
2023-08-31,2841.12,2880.62,2827.16,2852.32,345.44,47.69
2023-09-01,2850.43,2858.61,2805.21,2825.01,259.45,47.32
2023-09-04,2838.72,2850.57,2813.95,2850.16,320.39,47.63
2023-09-05,2846.73,2857.34,2802.78,2807.93,318.19,46.94
2023-09-06,2793.94,2823.72,2765.77,2816.52,305.64,46.93
2023-09-07,2809.58,2809.58,2746.79,2747.33,279.46,45.87
2023-09-08,2734.23,2754.49,2714.16,2735.26,275.36,45.62
2023-09-11,2738.08,2828.5,2729.13,2786.91,418.46,46.5
2023-09-12,2784.18,2811.43,2779.64,2784.54,307.73,46.49
2023-09-13,2772.83,2772.86,2695.21,2716.21,310.93,45.4
2023-09-14,2714.26,2724.62,2673.01,2687.23,252.1,44.99
2023-09-15,2690.85,2697.69,2644.72,2657.94,296.23,44.38
2023-09-18,2647.07,2686.39,2638.84,2647.79,262.79,44.28
2023-09-19,2646.89,2646.89,2602.17,2611.53,260.38,43.75
2023-09-20,2612.87,2637.23,2596.18,2597.1,228.23,43.55
2023-09-21,2588.03,2623.54,2584.44,2587.86,239.74,43.37
2023-09-22,2588.49,2722.13,2583.47,2717.54,480.7,45.63
2023-09-25,2715.17,2715.17,2663.5,2670.6,388.94,44.93
2023-09-26,2679.52,2751.1,2679.52,2705.69,436.02,45.56
